,Player,All_NBA,All-Star,Draft_Yr,Pk,Team,College,Yrs,Games,Minutes Played,PTS,TRB,AST,FG_Percentage,TP_Percentage,FT_Percentage,Minutes per Game,Points per Game,TRB per game,Assits per Game,Win Share,WS_per_game,BPM,VORP,Executive,Tenure
3818,Carrick Felix,0.0,0.0,2013.0,33.0,CLE,Arizona State University,1.0,7.0,38.0,19.0,6.0,4.0,0.5,0.4,0.75,5.4,2.7,0.9,0.6,0.0,0.057,-4.7,0.0,Chris Grant,1343 days 00:00:00.000000000
3819,Victor Oladipo,0.0,0.0,2013.0,2.0,ORL,Indiana University,3.0,224.0,7439.0,3551.0,976.0,904.0,0.431,0.339,0.808,33.2,15.9,4.4,4.0,9.7,0.063,0.3,4.3,Rob Hennigan,1563 days 00:00:00.000000000
3820,Romero Osby,0.0,0.0,2013.0,51.0,ORL,University of Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rob Hennigan,1563 days 00:00:00.000000000
3821,Otto Porter,0.0,0.0,2013.0,3.0,WAS,Georgetown University,3.0,186.0,4027.0,1394.0,669.0,195.0,0.457,0.349,0.742,21.7,7.5,3.6,1.0,8.3,0.099,0.3,2.4,Ernie Grunfeld,4841 days 00:00:00.000000000
3822,Nate Wolters,0.0,0.0,2013.0,38.0,WAS,South Dakota State University,2.0,79.0,1556.0,459.0,183.0,208.0,0.426,0.261,0.635,19.7,5.8,2.3,2.6,1.0,0.03,-3.9,-0.7,Ernie Grunfeld,4841 days 00:00:00.000000000
3823,Arsalan Kazemi,0.0,0.0,2013.0,54.0,WAS,University of Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ernie Grunfeld,4841 days 00:00:00.000000000
3824,Cody Zeller,0.0,0.0,2013.0,4.0,CHA,Indiana University,3.0,217.0,4677.0,1600.0,1170.0,263.0,0.474,0.167,0.752,21.6,7.4,5.4,1.2,12.7,0.131,0.1,2.5,Rich Cho,1935 days 00:00:00.000000000
3825,Alex Len,0.0,0.0,2013.0,5.0,PHO,University of Maryland,3.0,189.0,3701.0,1221.0,1147.0,133.0,0.451,0.2,0.714,19.6,6.5,6.1,0.7,4.9,0.064,-2.8,-0.7,Ryan McDonough,1242 days 00:00:00.000000000
3826,Nemanja Nedovic,0.0,0.0,2013.0,30.0,PHO,0,1.0,24.0,142.0,26.0,15.0,13.0,0.205,0.167,0.875,5.9,1.1,0.6,0.5,-0.4,-0.132,-10.6,-0.3,Ryan McDonough,1242 days 00:00:00.000000000
3827,Alex Oriakhi,0.0,0.0,2013.0,57.0,PHO,University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan McDonough,1242 days 00:00:00.000000000
3828,Nerlens Noel,0.0,0.0,2013.0,6.0,NOH,University of Kentucky,2.0,142.0,4276.0,1491.0,1153.0,250.0,0.49,0.5,0.6,30.1,10.5,8.1,1.8,7.0,0.079,0.7,3.0,Dell Demps,2263 days 00:00:00.000000000
3829,Kentavious Caldwell-Pope,0.0,0.0,2013.0,8.0,DET,University of Georgia,3.0,238.0,6959.0,2618.0,693.0,302.0,0.408,0.327,0.765,29.2,11.0,2.9,1.3,10.0,0.069,-0.4,2.8,Joe Dumars,5060 days 00:00:00.000000000
3830,Tony Mitchell,0.0,0.0,2013.0,37.0,DET,University of North Texas,1.0,21.0,79.0,22.0,26.0,2.0,0.417,1.0,0.579,3.8,1.0,1.2,0.1,0.2,0.151,1.3,0.1,Joe Dumars,5060 days 00:00:00.000000000
3831,Peyton Siva,0.0,0.0,2013.0,56.0,DET,University of Louisville,1.0,24.0,224.0,54.0,14.0,34.0,0.316,0.28,0.733,9.3,2.3,0.6,1.4,-0.2,-0.032,-7.3,-0.3,Joe Dumars,5060 days 00:00:00.000000000
3832,Trey Burke,0.0,0.0,2013.0,9.0,MIN,University of Michigan,3.0,210.0,5916.0,2547.0,524.0,872.0,0.384,0.329,0.818,28.2,12.1,2.5,4.2,5.4,0.044,-2.2,-0.3,Flip Saunders,905 days 00:00:00.000000000
3833,Andre Roberson,0.0,0.0,2013.0,26.0,MIN,University of Colorado,3.0,177.0,3238.0,640.0,600.0,132.0,0.481,0.274,0.563,18.3,3.6,3.4,0.7,6.4,0.094,0.7,2.2,Flip Saunders,905 days 00:00:00.000000000
3834,Lorenzo Brown,0.0,0.0,2013.0,52.0,MIN,North Carolina State University,3.0,63.0,834.0,206.0,105.0,142.0,0.369,0.152,0.667,13.2,3.3,1.7,2.3,-0.2,-0.013,-4.2,-0.5,Flip Saunders,905 days 00:00:00.000000000
3835,Bojan Dubljevic,0.0,0.0,2013.0,59.0,MIN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flip Saunders,905 days 00:00:00.000000000
3836,C.J. McCollum,0.0,0.0,2013.0,10.0,POR,Lehigh University,3.0,180.0,4229.0,2291.0,398.0,432.0,0.443,0.408,0.784,23.5,12.7,2.2,2.4,8.0,0.091,-0.3,1.8,Neil Olshey,1579 days 00:00:00.000000000
3837,Jeff Withey,0.0,0.0,2013.0,39.0,POR,University of Kansas,3.0,146.0,1601.0,505.0,387.0,57.0,0.53,0.0,0.709,11.0,3.5,2.7,0.4,5.0,0.149,0.7,1.1,Neil Olshey,1579 days 00:00:00.000000000
3838,Grant Jerrett,0.0,0.0,2013.0,40.0,POR,University of Arizona,1.0,8.0,51.0,16.0,9.0,3.0,0.269,0.067,1.0,6.4,2.0,1.1,0.4,-0.1,-0.128,-8.4,-0.1,Neil Olshey,1579 days 00:00:00.000000000
3839,Marko Todorovic,0.0,0.0,2013.0,45.0,POR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neil Olshey,1579 days 00:00:00.000000000
3840,Steven Adams,0.0,0.0,2013.0,12.0,OKC,University of Pittsburgh,3.0,231.0,4982.0,1438.0,1388.0,171.0,0.565,0.0,0.551,21.6,6.2,6.0,0.7,13.5,0.13,1.0,3.8,Sam Presti,3403 days 00:00:00.000000000
3841,Archie Goodwin,0.0,0.0,2013.0,29.0,OKC,University of Kentucky,3.0,150.0,2182.0,930.0,303.0,182.0,0.419,0.227,0.689,14.5,6.2,2.0,1.2,0.4,0.01,-4.5,-1.4,Sam Presti,3403 days 00:00:00.000000000
3842,Alex Abrines,0.0,0.0,2013.0,32.0,OKC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Presti,3403 days 00:00:00.000000000
3843,Kelly Olynyk,0.0,0.0,2013.0,13.0,DAL,Gonzaga University,3.0,203.0,4218.0,1950.0,949.0,323.0,0.465,0.373,0.746,20.8,9.6,4.7,1.6,10.6,0.12,1.3,3.5,Donn Nelson,4213 days 00:00:00.000000000
3844,Mike Muscala,0.0,0.0,2013.0,44.0,DAL,Bucknell University,3.0,120.0,1282.0,468.0,288.0,66.0,0.505,0.328,0.859,10.7,3.9,2.4,0.6,3.7,0.137,-0.6,0.5,Donn Nelson,4213 days 00:00:00.000000000
3845,Shabazz Muhammad,0.0,0.0,2013.0,14.0,UTA,"University of California, Los Angeles",3.0,157.0,2838.0,1518.0,474.0,102.0,0.473,0.313,0.738,18.1,9.7,3.0,0.6,5.0,0.085,-3.6,-1.2,Dennis Lindsey,1515 days 00:00:00.000000000
3846,Gorgui Dieng,0.0,0.0,2013.0,21.0,UTA,University of Louisville,3.0,215.0,5231.0,1823.0,1494.0,328.0,0.516,0.296,0.778,24.3,8.5,6.9,1.5,13.0,0.119,2.2,5.5,Dennis Lindsey,1515 days 00:00:00.000000000
3847,Erick Green,0.0,0.0,2013.0,46.0,UTA,Virginia Polytechnic Institute and State University,2.0,52.0,452.0,159.0,37.0,42.0,0.377,0.288,0.857,8.7,3.1,0.7,0.8,0.1,0.011,-5.1,-0.3,Dennis Lindsey,1515 days 00:00:00.000000000
3848,Giannis Antetokounmpo,0.0,0.0,2013.0,15.0,MIL,0,3.0,238.0,7261.0,2905.0,1493.0,702.0,0.483,0.28,0.721,30.5,12.2,6.3,2.9,14.5,0.096,0.7,4.9,John Hammond,3094 days 00:00:00.000000000
3849,Ricky Ledo,0.0,0.0,2013.0,43.0,MIL,Providence College,2.0,28.0,277.0,109.0,38.0,21.0,0.336,0.371,0.769,9.9,3.9,1.4,0.8,-0.6,-0.096,-7.8,-0.4,John Hammond,3094 days 00:00:00.000000000
3850,Lucas Nogueira,0.0,0.0,2013.0,16.0,BOS,0,2.0,35.0,248.0,71.0,57.0,8.0,0.577,0.333,0.526,7.1,2.0,1.6,0.2,0.7,0.133,1.4,0.2,Danny Ainge,4893 days 00:00:00.000000000
3851,Dennis Schroder,0.0,0.0,2013.0,17.0,ATL,0,3.0,206.0,3778.0,1830.0,428.0,759.0,0.419,0.324,0.795,18.3,8.9,2.1,3.7,3.9,0.05,-3.0,-0.9,Danny Ferry,809 days 00:00:00.000000000
3852,Shane Larkin,0.0,0.0,2013.0,18.0,ATL,University of Miami,3.0,202.0,4105.0,1168.0,398.0,639.0,0.43,0.328,0.762,20.3,5.8,2.0,3.2,3.0,0.035,-2.6,-0.6,Danny Ferry,809 days 00:00:00.000000000
3853,Raul Neto,0.0,0.0,2013.0,47.0,ATL,0,1.0,81.0,1499.0,476.0,120.0,174.0,0.431,0.395,0.743,18.5,5.9,1.5,2.1,1.8,0.058,-2.3,-0.1,Danny Ferry,809 days 00:00:00.000000000
3854,James Ennis,0.0,0.0,2013.0,50.0,ATL,"California State University, Long Beach",2.0,84.0,1380.0,471.0,218.0,69.0,0.431,0.373,0.813,16.4,5.6,2.6,0.8,2.8,0.099,-0.6,0.5,Danny Ferry,809 days 00:00:00.000000000
3855,Tony Snell,0.0,0.0,2013.0,20.0,CHI,University of New Mexico,3.0,213.0,3944.0,1119.0,499.0,193.0,0.396,0.351,0.814,18.5,5.3,2.3,0.9,4.5,0.054,-2.9,-0.9,Gar Forman,2689 days 00:00:00.000000000
3856,Erik Murphy,0.0,0.0,2013.0,49.0,CHI,University of Florida,1.0,24.0,62.0,6.0,8.0,2.0,0.231,0.0,0.0,2.6,0.3,0.3,0.1,-0.1,-0.055,-8.1,-0.1,Gar Forman,2689 days 00:00:00.000000000
3857,Mason Plumlee,0.0,0.0,2013.0,22.0,NJN,Duke University,3.0,234.0,5102.0,1986.0,1448.0,360.0,0.57,0.0,0.583,21.8,8.5,6.2,1.5,15.5,0.146,2.0,5.2,Billy King,2006 days 00:00:00.000000000
3858,Solomon Hill,0.0,0.0,2013.0,23.0,IND,University of Arizona,3.0,169.0,3473.0,1022.0,521.0,253.0,0.409,0.325,0.831,20.6,6.0,3.1,1.5,6.0,0.084,-0.4,1.4,Donnie Walsh,365 days 00:00:00.000000000
3859,Colton Iverson,0.0,0.0,2013.0,53.0,IND,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Donnie Walsh,365 days 00:00:00.000000000
3860,Reggie Bullock,0.0,0.0,2013.0,25.0,LAC,University of North Carolina,3.0,116.0,1162.0,306.0,172.0,47.0,0.381,0.343,0.818,10.0,2.6,1.5,0.4,1.5,0.061,-2.7,-0.2,Doc Rivers,1193 days 00:00:00.000000000
3861,Rudy Gobert,0.0,0.0,2013.0,27.0,DEN,0,3.0,188.0,4524.0,1347.0,1598.0,207.0,0.575,0.0,0.585,24.1,7.2,8.5,1.1,16.1,0.171,3.9,6.8,Tim Connelly,1201 days 00:00:00.000000000
3862,Livio Jean-Charles,0.0,0.0,2013.0,28.0,SAS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R.C. Buford,5205 days 00:00:00.000000000
3863,Deshaun Thomas,0.0,0.0,2013.0,58.0,SAS,Ohio State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R.C. Buford,5205 days 00:00:00.000000000
3864,Isaiah Canaan,0.0,0.0,2013.0,34.0,HOU,Murray State University,3.0,146.0,3156.0,1379.0,285.0,257.0,0.368,0.363,0.818,21.6,9.4,2.0,1.8,3.0,0.046,-2.6,-0.5,Daryl Morey,3435 days 00:00:00.000000000
3865,Jamaal Franklin,0.0,0.0,2013.0,41.0,MEM,San Diego State University,2.0,24.0,174.0,42.0,25.0,9.0,0.415,0.462,1.0,7.3,1.8,1.0,0.4,0.0,-0.006,-5.4,-0.1,Jason Levien,561 days 00:00:00.000000000
3866,Joffrey Lauvergne,0.0,0.0,2013.0,55.0,MEM,0,2.0,83.0,1309.0,558.0,367.0,69.0,0.493,0.232,0.825,15.8,6.7,4.4,0.8,2.3,0.086,-2.6,-0.2,Jason Levien,561 days 00:00:00.000000000
3867,Janis Timma,0.0,0.0,2013.0,60.0,MEM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jason Levien,561 days 00:00:00.000000000
3868,Ryan Kelly,0.0,0.0,2013.0,48.0,LAL,Duke University,3.0,147.0,3015.0,956.0,486.0,207.0,0.381,0.313,0.796,20.5,6.5,3.3,1.4,3.0,0.047,-2.2,-0.1,Mitch Kupchak,5898 days 00:00:00.000000000
3869,Andrew Wiggins,0.0,0.0,2014.0,1.0,CLE,University of Kansas,2.0,163.0,5814.0,3062.0,666.0,334.0,0.449,0.304,0.76,35.7,18.8,4.1,2.0,6.2,0.051,-2.2,-0.3,David Griffin,967 days 00:00:00.000000000
3870,Joe Harris,0.0,0.0,2014.0,33.0,CLE,University of Virginia,2.0,56.0,508.0,139.0,44.0,28.0,0.395,0.364,0.6,9.1,2.5,0.8,0.5,0.2,0.017,-4.6,-0.3,David Griffin,967 days 00:00:00.000000000
3871,Jabari Parker,0.0,0.0,2014.0,2.0,MIL,Duke University,2.0,101.0,3146.0,1378.0,533.0,172.0,0.492,0.255,0.752,31.1,13.6,5.3,1.7,4.9,0.075,-2.1,-0.1,John Hammond,3094 days 00:00:00.000000000
3872,Damien Inglis,0.0,0.0,2014.0,31.0,MIL,0,1.0,20.0,156.0,36.0,31.0,10.0,0.351,0.231,0.875,7.8,1.8,1.6,0.5,-0.1,-0.024,-6.4,-0.2,John Hammond,3094 days 00:00:00.000000000
3873,Johnny O'Bryant III,0.0,0.0,2014.0,36.0,MIL,Louisiana State University,2.0,100.0,1225.0,300.0,240.0,49.0,0.395,1.0,0.582,12.3,3.0,2.4,0.5,-0.2,-0.009,-6.9,-1.5,John Hammond,3094 days 00:00:00.000000000
3874,Lamar Patterson,0.0,0.0,2014.0,48.0,MIL,University of Pittsburgh,1.0,35.0,395.0,84.0,50.0,39.0,0.35,0.245,0.727,11.3,2.4,1.4,1.1,0.2,0.025,-4.9,-0.3,John Hammond,3094 days 00:00:00.000000000
3875,Joel Embiid,0.0,0.0,2014.0,3.0,PHI,University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Hinkie,1058 days 00:00:00.000000000
3876,Elfrid Payton,0.0,0.0,2014.0,10.0,PHI,University of Louisiana at Lafayette,2.0,155.0,4634.0,1509.0,610.0,1001.0,0.43,0.306,0.569,29.9,9.7,3.9,6.5,4.5,0.047,-1.0,1.2,Sam Hinkie,1058 days 00:00:00.000000000
3877,K.J. McDaniels,0.0,0.0,2014.0,32.0,PHI,Clemson University,2.0,99.0,1587.0,576.0,242.0,82.0,0.397,0.286,0.761,16.0,5.8,2.4,0.8,0.8,0.024,-3.0,-0.4,Sam Hinkie,1058 days 00:00:00.000000000
3878,Jerami Grant,0.0,0.0,2014.0,39.0,PHI,Syracuse University,2.0,142.0,3443.0,1160.0,559.0,214.0,0.394,0.278,0.633,24.2,8.2,3.9,1.5,2.7,0.037,-2.1,-0.1,Sam Hinkie,1058 days 00:00:00.000000000
3879,Russ Smith,0.0,0.0,2014.0,47.0,PHI,University of Louisville,2.0,27.0,131.0,53.0,15.0,19.0,0.319,0.188,0.769,4.9,2.0,0.6,0.7,-0.2,-0.068,-6.4,-0.1,Sam Hinkie,1058 days 00:00:00.000000000
3880,Vasilije Micic,0.0,0.0,2014.0,52.0,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Hinkie,1058 days 00:00:00.000000000
3881,Nemanja Dangubic,0.0,0.0,2014.0,54.0,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Hinkie,1058 days 00:00:00.000000000
3882,Aaron Gordon,0.0,0.0,2014.0,4.0,ORL,University of Arizona,2.0,125.0,2660.0,962.0,676.0,161.0,0.466,0.289,0.681,21.3,7.7,5.4,1.3,6.4,0.116,0.4,1.6,Rob Hennigan,1563 days 00:00:00.000000000
3883,Dario Saric,0.0,0.0,2014.0,12.0,ORL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rob Hennigan,1563 days 00:00:00.000000000
3884,Dante Exum,0.0,0.0,2014.0,5.0,UTA,0,1.0,82.0,1817.0,393.0,131.0,198.0,0.349,0.314,0.625,22.2,4.8,1.6,2.4,-0.1,-0.003,-3.8,-0.8,Dennis Lindsey,1515 days 00:00:00.000000000
3885,Rodney Hood,0.0,0.0,2014.0,23.0,UTA,Duke University,2.0,129.0,3605.0,1582.0,384.0,296.0,0.418,0.36,0.832,27.9,12.3,3.0,2.3,8.1,0.108,0.2,2.0,Dennis Lindsey,1515 days 00:00:00.000000000
3886,Jarnell Stokes,0.0,0.0,2014.0,35.0,UTA,University of Tennessee,2.0,26.0,144.0,64.0,38.0,5.0,0.571,0.0,0.533,5.5,2.5,1.5,0.2,0.6,0.189,0.3,0.1,Dennis Lindsey,1515 days 00:00:00.000000000
3887,Marcus Smart,0.0,0.0,2014.0,6.0,BOS,Oklahoma State University,2.0,128.0,3475.0,1081.0,477.0,393.0,0.357,0.296,0.72,27.1,8.4,3.7,3.1,5.8,0.08,0.9,2.6,Danny Ainge,4893 days 00:00:00.000000000
3888,James Young,0.0,0.0,2014.0,17.0,BOS,University of Kentucky,2.0,60.0,531.0,134.0,68.0,22.0,0.341,0.25,0.515,8.9,2.2,1.1,0.4,0.4,0.034,-4.1,-0.3,Danny Ainge,4893 days 00:00:00.000000000
3889,Julius Randle,0.0,0.0,2014.0,7.0,LAL,University of Kentucky,2.0,82.0,2300.0,921.0,829.0,144.0,0.428,0.278,0.71,28.0,11.2,10.1,1.8,1.6,0.033,-3.7,-1.0,Mitch Kupchak,5898 days 00:00:00.000000000
3890,Nik Stauskas,0.0,0.0,2014.0,8.0,SAC,University of Michigan,2.0,146.0,2936.0,936.0,271.0,205.0,0.378,0.325,0.802,20.1,6.4,1.9,1.4,1.0,0.016,-3.7,-1.3,Pete D'Alessandro,624 days 00:00:00.000000000
3891,Noah Vonleh,0.0,0.0,2014.0,9.0,NOH,Indiana University,2.0,103.0,1433.0,366.0,391.0,34.0,0.415,0.271,0.727,13.9,3.6,3.8,0.3,1.6,0.054,-4.3,-0.8,Dell Demps,2263 days 00:00:00.000000000
3892,Shabazz Napier,0.0,0.0,2014.0,24.0,NOH,University of Connecticut,2.0,106.0,1612.0,464.0,168.0,227.0,0.361,0.347,0.762,15.2,4.4,1.6,2.1,0.6,0.016,-3.5,-0.6,Dell Demps,2263 days 00:00:00.000000000
3893,Dwight Powell,0.0,0.0,2014.0,45.0,NOH,Stanford University,2.0,98.0,1228.0,489.0,323.0,53.0,0.488,0.185,0.743,12.5,5.0,3.3,0.5,3.7,0.145,-0.4,0.5,Dell Demps,2263 days 00:00:00.000000000
3894,Doug McDermott,0.0,0.0,2014.0,11.0,DEN,Creighton University,2.0,117.0,2182.0,873.0,238.0,65.0,0.445,0.41,0.828,18.6,7.5,2.0,0.6,2.8,0.061,-3.8,-1.0,Tim Connelly,1201 days 00:00:00.000000000
3895,Nikola Jokic,0.0,0.0,2014.0,41.0,DEN,0,1.0,80.0,1733.0,796.0,560.0,189.0,0.512,0.333,0.811,21.7,10.0,7.0,2.4,6.7,0.185,4.8,3.0,Tim Connelly,1201 days 00:00:00.000000000
3896,Roy Devyn Marble,0.0,0.0,2014.0,56.0,DEN,University of Iowa,2.0,44.0,457.0,97.0,69.0,29.0,0.304,0.222,0.375,10.4,2.2,1.6,0.7,-0.3,-0.028,-5.0,-0.3,Tim Connelly,1201 days 00:00:00.000000000
3897,Zach LaVine,0.0,0.0,2014.0,13.0,MIN,"University of California, Los Angeles",2.0,159.0,4196.0,1928.0,442.0,527.0,0.439,0.373,0.816,26.4,12.1,2.8,3.3,1.9,0.022,-2.8,-0.8,Flip Saunders,905 days 00:00:00.000000000
3898,Glenn Robinson III,0.0,0.0,2014.0,40.0,MIN,University of Michigan,2.0,80.0,769.0,244.0,107.0,37.0,0.417,0.339,0.683,9.6,3.1,1.3,0.5,0.9,0.056,-4.1,-0.4,Flip Saunders,905 days 00:00:00.000000000
3899,Markel Brown,0.0,0.0,2014.0,44.0,MIN,Oklahoma State University,2.0,109.0,1763.0,579.0,229.0,130.0,0.382,0.297,0.781,16.2,5.3,2.1,1.2,1.1,0.031,-2.7,-0.3,Flip Saunders,905 days 00:00:00.000000000
3900,Alessandro Gentile,0.0,0.0,2014.0,53.0,MIN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flip Saunders,905 days 00:00:00.000000000
3901,T.J. Warren,0.0,0.0,2014.0,14.0,PHO,North Carolina State University,2.0,87.0,1684.0,760.0,232.0,69.0,0.51,0.363,0.711,19.4,8.7,2.7,0.8,3.3,0.095,-1.5,0.2,Ryan McDonough,1242 days 00:00:00.000000000
3902,Tyler Ennis,0.0,0.0,2014.0,18.0,PHO,Syracuse University,2.0,79.0,1065.0,327.0,110.0,168.0,0.411,0.305,0.732,13.5,4.1,1.4,2.1,0.1,0.003,-5.5,-0.9,Ryan McDonough,1242 days 00:00:00.000000000
3903,Bogdan Bogdanovic,0.0,0.0,2014.0,27.0,PHO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan McDonough,1242 days 00:00:00.000000000
3904,Alec Brown,0.0,0.0,2014.0,50.0,PHO,University of Wisconsin-Green Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan McDonough,1242 days 00:00:00.000000000
3905,Adreian Payne,0.0,0.0,2014.0,15.0,ATL,Michigan State University,2.0,84.0,1225.0,345.0,273.0,59.0,0.395,0.244,0.653,14.6,4.1,3.3,0.7,-1.0,-0.039,-6.0,-1.2,Danny Ferry,809 days 00:00:00.000000000
3906,Walter Tavares,0.0,0.0,2014.0,43.0,ATL,0,1.0,11.0,73.0,25.0,21.0,3.0,0.579,0.0,0.375,6.6,2.3,1.9,0.3,0.2,0.106,-2.3,0.0,Danny Ferry,809 days 00:00:00.000000000
3907,Jusuf Nurkic,0.0,0.0,2014.0,16.0,CHI,0,2.0,94.0,1650.0,689.0,557.0,90.0,0.435,0.0,0.628,17.6,7.3,5.9,1.0,1.9,0.057,-0.8,0.5,Gar Forman,2689 days 00:00:00.000000000
3908,Gary Harris,0.0,0.0,2014.0,19.0,CHI,Michigan State University,2.0,131.0,3158.0,1120.0,284.0,176.0,0.433,0.315,0.8,24.1,8.5,2.2,1.3,3.3,0.05,-0.8,0.9,Gar Forman,2689 days 00:00:00.000000000
3909,Cameron Bairstow,0.0,0.0,2014.0,49.0,CHI,University of New Mexico,2.0,36.0,167.0,44.0,36.0,7.0,0.296,0.2,0.846,4.6,1.2,1.0,0.2,-0.1,-0.021,-7.7,-0.2,Gar Forman,2689 days 00:00:00.000000000
3910,Bruno Caboclo,0.0,0.0,2014.0,20.0,TOR,0,2.0,14.0,66.0,13.0,4.0,1.0,0.208,0.3,0.0,4.7,0.9,0.3,0.1,-0.4,-0.28,-14.1,-0.2,Masai Ujiri,1218 days 00:00:00.000000000
3911,DeAndre Daniels,0.0,0.0,2014.0,37.0,TOR,University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Masai Ujiri,1218 days 00:00:00.000000000
3912,Xavier Thames,0.0,0.0,2014.0,59.0,TOR,San Diego State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Masai Ujiri,1218 days 00:00:00.000000000
3913,Mitch McGary,0.0,0.0,2014.0,21.0,OKC,University of Michigan,2.0,52.0,557.0,227.0,183.0,17.0,0.527,0.0,0.58,10.7,4.4,3.5,0.3,1.3,0.108,-3.1,-0.2,Sam Presti,3403 days 00:00:00.000000000
3914,Josh Huestis,0.0,0.0,2014.0,29.0,OKC,Stanford University,1.0,5.0,55.0,14.0,10.0,0.0,0.417,0.667,0.0,11.0,2.8,2.0,0.0,0.0,0.01,-7.4,-0.1,Sam Presti,3403 days 00:00:00.000000000
3915,Jordan Adams,0.0,0.0,2014.0,22.0,MEM,"University of California, Los Angeles",2.0,32.0,263.0,101.0,30.0,19.0,0.402,0.385,0.607,8.2,3.2,0.9,0.6,0.4,0.07,-0.5,0.1,Chris Wallace,865 days 00:00:00.000000000
3916,Clint Capela,0.0,0.0,2014.0,25.0,HOU,0,2.0,89.0,1561.0,574.0,530.0,49.0,0.575,0.0,0.359,17.5,6.4,6.0,0.6,4.5,0.137,0.0,0.8,Daryl Morey,3435 days 00:00:00.000000000
3917,Nick Johnson,0.0,0.0,2014.0,42.0,HOU,University of Arizona,1.0,28.0,262.0,74.0,39.0,11.0,0.347,0.238,0.68,9.4,2.6,1.4,0.4,-0.1,-0.02,-7.3,-0.3,Daryl Morey,3435 days 00:00:00.000000000
3918,P.J. Hairston,0.0,0.0,2014.0,26.0,MIA,University of North Carolina,2.0,111.0,2000.0,664.0,266.0,59.0,0.343,0.295,0.81,18.0,6.0,2.4,0.5,0.9,0.021,-3.9,-1.0,Pat Riley,2923 days 00:00:00.000000000
3919,Semaj Christon,0.0,0.0,2014.0,55.0,MIA,Xavier University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pat Riley,2923 days 00:00:00.000000000
3920,C.J. Wilcox,0.0,0.0,2014.0,28.0,LAC,University of Washington,2.0,44.0,268.0,111.0,19.0,18.0,0.404,0.381,0.786,6.1,2.5,0.4,0.4,0.3,0.047,-3.8,-0.1,Doc Rivers,1193 days 00:00:00.000000000
3921,Kyle Anderson,0.0,0.0,2014.0,30.0,SAS,"University of California, Los Angeles",2.0,111.0,1603.0,424.0,316.0,151.0,0.44,0.313,0.732,14.4,3.8,2.8,1.4,3.8,0.113,0.8,1.1,R.C. Buford,5205 days 00:00:00.000000000
